Country,year,ASMR_per_100k,age,Cause of death
Bulgaria,2022,80.30143058,all ages,(J) Rrespiratory system
Bulgaria,2022,60.83008213,all ages,(K) Digestive system
Bulgaria,2022,0.667682324,all ages,(L) Skin & subcutaneous tissue
Bulgaria,2022,0.565975975,all ages,(M) Musculoskeletal system & connective tissue  
Bulgaria,2022,22.95715977,all ages,(N) Genitourinary system
Bulgaria,2022,0.121235808,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Bulgaria,2022,2.119663411,all ages,(P) Perinatal period
Bulgaria,2022,1.274118537,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Bulgaria,2022,53.75430927,all ages,(R) Abnormal-not elsewhere classified
Bulgaria,2022,123.6518385,all ages,(U071) Covid19 identified
Bulgaria,2022,2.439009723,all ages,(U072) Covid19 not identified
Bulgaria,2022,35.91382415,all ages,(V01-Y89) External
Switzerland,2022,11.03783373,all ages,(A_B) Infectious & parasitic diseases
Switzerland,2022,194.8301148,all ages,(C) Malignant Neoplasms
Switzerland,2022,7.270192845,all ages,(D00-D48) Neoplasms
Switzerland,2022,2.688956709,all ages,(D50-D89) Blood & blood-forming organs/ immune
Switzerland,2022,20.06273947,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Switzerland,2022,65.27197966,all ages,(F) Mental & behavioural disorders
Switzerland,2022,42.58248934,all ages,(G_H) Nervous system/ eye/ ear
Switzerland,2022,226.8822784,all ages,(I) Circulatory system
Switzerland,2022,50.34420087,all ages,(J) Rrespiratory system
Switzerland,2022,31.51900729,all ages,(K) Digestive system
Switzerland,2022,1.820134397,all ages,(L) Skin & subcutaneous tissue
Switzerland,2022,8.888389679,all ages,(M) Musculoskeletal system & connective tissue  
Switzerland,2022,16.23729677,all ages,(N) Genitourinary system
Switzerland,2022,0.02215209,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Switzerland,2022,1.935554067,all ages,(P) Perinatal period
Switzerland,2022,3.48666802,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Switzerland,2022,51.28184925,all ages,(R) Abnormal-not elsewhere classified
Switzerland,2022,45.40230299,all ages,(U071) Covid19 identified
Switzerland,2022,0.285579963,all ages,(U072) Covid19 not identified
Switzerland,2022,47.73151975,all ages,(V01-Y89) External
Cyprus,2022,33.03705231,all ages,(A_B) Infectious & parasitic diseases
Cyprus,2022,196.2076629,all ages,(C) Malignant Neoplasms
Cyprus,2022,8.192947639,all ages,(D00-D48) Neoplasms
Cyprus,2022,6.221415962,all ages,(D50-D89) Blood & blood-forming organs/ immune
Cyprus,2022,93.31639707,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Cyprus,2022,59.48008554,all ages,(F) Mental & behavioural disorders
Cyprus,2022,38.98770985,all ages,(G_H) Nervous system/ eye/ ear
Cyprus,2022,272.7823966,all ages,(I) Circulatory system
Cyprus,2022,89.46192399,all ages,(J) Rrespiratory system
Cyprus,2022,34.42306333,all ages,(K) Digestive system
Cyprus,2022,8.387918561,all ages,(L) Skin & subcutaneous tissue
Cyprus,2022,6.637837182,all ages,(M) Musculoskeletal system & connective tissue  
Cyprus,2022,39.82978131,all ages,(N) Genitourinary system
Cyprus,2022,0.080024541,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Cyprus,2022,0,all ages,(P) Perinatal period
Cyprus,2022,1.954645822,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Cyprus,2022,37.07092935,all ages,(R) Abnormal-not elsewhere classified
Cyprus,2022,103.3034811,all ages,(U071) Covid19 identified
Cyprus,2022,0,all ages,(U072) Covid19 not identified
Cyprus,2022,44.78305385,all ages,(V01-Y89) External
Czechia,2022,24.56023721,all ages,(A_B) Infectious & parasitic diseases
Czechia,2022,259.9432476,all ages,(C) Malignant Neoplasms
Czechia,2022,6.602736056,all ages,(D00-D48) Neoplasms
Czechia,2022,2.5269822,all ages,(D50-D89) Blood & blood-forming organs/ immune
Czechia,2022,59.77474719,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Czechia,2022,21.52728524,all ages,(F) Mental & behavioural disorders
Czechia,2022,44.45259475,all ages,(G_H) Nervous system/ eye/ ear
Czechia,2022,504.07355,all ages,(I) Circulatory system
Czechia,2022,86.72102813,all ages,(J) Rrespiratory system
Czechia,2022,52.49736788,all ages,(K) Digestive system
Czechia,2022,2.430279533,all ages,(L) Skin & subcutaneous tissue
Czechia,2022,2.467331945,all ages,(M) Musculoskeletal system & connective tissue  
Czechia,2022,20.62280345,all ages,(N) Genitourinary system
Czechia,2022,0.018952786,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Czechia,2022,1.061890361,all ages,(P) Perinatal period
Czechia,2022,1.499799229,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Czechia,2022,28.33528579,all ages,(R) Abnormal-not elsewhere classified
Czechia,2022,61.27579772,all ages,(U071) Covid19 identified
Czechia,2022,0.776980247,all ages,(U072) Covid19 not identified
Czechia,2022,54.9475223,all ages,(V01-Y89) External
Estonia,2022,13.44024895,all ages,(A_B) Infectious & parasitic diseases
Estonia,2022,246.8904335,all ages,(C) Malignant Neoplasms
Estonia,2022,9.589113648,all ages,(D00-D48) Neoplasms
Estonia,2022,2.397276685,all ages,(D50-D89) Blood & blood-forming organs/ immune
Estonia,2022,35.90544322,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Estonia,2022,15.64570427,all ages,(F) Mental & behavioural disorders
Estonia,2022,32.73449083,all ages,(G_H) Nervous system/ eye/ ear
Estonia,2022,574.0675924,all ages,(I) Circulatory system
Estonia,2022,44.46112524,all ages,(J) Rrespiratory system
Estonia,2022,64.99391938,all ages,(K) Digestive system
Estonia,2022,2.049138106,all ages,(L) Skin & subcutaneous tissue
Estonia,2022,6.689287789,all ages,(M) Musculoskeletal system & connective tissue  
Estonia,2022,14.29545965,all ages,(N) Genitourinary system
Estonia,2022,0,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Estonia,2022,0.934062381,all ages,(P) Perinatal period
Estonia,2022,1.470988411,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Estonia,2022,17.48085452,all ages,(R) Abnormal-not elsewhere classified
Estonia,2022,62.72080382,all ages,(U071) Covid19 identified
Estonia,2022,1.279837617,all ages,(U072) Covid19 not identified
Estonia,2022,72.97184415,all ages,(V01-Y89) External
Spain,2022,12.48109605,all ages,(A_B) Infectious & parasitic diseases
Spain,2022,212.9841822,all ages,(C) Malignant Neoplasms
Spain,2022,7.676728143,all ages,(D00-D48) Neoplasms
Spain,2022,4.1643778,all ages,(D50-D89) Blood & blood-forming organs/ immune
Spain,2022,28.46430511,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Spain,2022,38.65222483,all ages,(F) Mental & behavioural disorders
Spain,2022,48.28366588,all ages,(G_H) Nervous system/ eye/ ear
Spain,2022,215.8579363,all ages,(I) Circulatory system
Spain,2022,76.6407645,all ages,(J) Rrespiratory system
Spain,2022,42.54948441,all ages,(K) Digestive system
Spain,2022,3.535947393,all ages,(L) Skin & subcutaneous tissue
Spain,2022,9.568949139,all ages,(M) Musculoskeletal system & connective tissue  
Spain,2022,31.2227577,all ages,(N) Genitourinary system
Spain,2022,0.023714947,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Spain,2022,1.399332306,all ages,(P) Perinatal period
Spain,2022,1.870576293,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Spain,2022,17.57073618,all ages,(R) Abnormal-not elsewhere classified
Spain,2022,56.42556497,all ages,(U071) Covid19 identified
Spain,2022,0.115684018,all ages,(U072) Covid19 not identified
Spain,2022,35.25894756,all ages,(V01-Y89) External
Finland,2022,3.723149984,all ages,(A_B) Infectious & parasitic diseases
Finland,2022,205.1510817,all ages,(C) Malignant Neoplasms
Finland,2022,6.63485079,all ages,(D00-D48) Neoplasms
Finland,2022,1.439589771,all ages,(D50-D89) Blood & blood-forming organs/ immune
Finland,2022,15.82854228,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Finland,2022,53.86070075,all ages,(F) Mental & behavioural disorders
Finland,2022,187.4466707,all ages,(G_H) Nervous system/ eye/ ear
Finland,2022,310.5394997,all ages,(I) Circulatory system
Finland,2022,29.87739313,all ages,(J) Rrespiratory system
Finland,2022,41.36640161,all ages,(K) Digestive system
Finland,2022,0.423771835,all ages,(L) Skin & subcutaneous tissue
Finland,2022,4.067831247,all ages,(M) Musculoskeletal system & connective tissue  
Finland,2022,2.833943295,all ages,(N) Genitourinary system
Finland,2022,0.069577945,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Finland,2022,0.900826132,all ages,(P) Perinatal period
Finland,2022,3.501612148,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Finland,2022,10.12762847,all ages,(R) Abnormal-not elsewhere classified
Finland,2022,67.00491863,all ages,(U071) Covid19 identified
Finland,2022,1.54475433,all ages,(U072) Covid19 not identified
Finland,2022,55.48198897,all ages,(V01-Y89) External
France,2022,15.59585862,all ages,(A_B) Infectious & parasitic diseases
France,2022,222.4871415,all ages,(C) Malignant Neoplasms
France,2022,9.48476237,all ages,(D00-D48) Neoplasms
France,2022,3.605706324,all ages,(D50-D89) Blood & blood-forming organs/ immune
France,2022,31.87275043,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
France,2022,31.32938826,all ages,(F) Mental & behavioural disorders
France,2022,47.71909358,all ages,(G_H) Nervous system/ eye/ ear
France,2022,173.5277194,all ages,(I) Circulatory system
France,2022,55.98977031,all ages,(J) Rrespiratory system
France,2022,35.64532816,all ages,(K) Digestive system
France,2022,2.300044521,all ages,(L) Skin & subcutaneous tissue
France,2022,5.881122007,all ages,(M) Musculoskeletal system & connective tissue  
France,2022,16.32518635,all ages,(N) Genitourinary system
France,2022,0.079259869,all ages,"(O) Pregnancy, childbirth & the puerperium  "
France,2022,2.056452737,all ages,(P) Perinatal period
France,2022,2.41591982,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
France,2022,94.44616819,all ages,(R) Abnormal-not elsewhere classified
France,2022,50.39252265,all ages,(U071) Covid19 identified
France,2022,0.393503968,all ages,(U072) Covid19 not identified
France,2022,60.06015364,all ages,(V01-Y89) External
Croatia,2022,5.938140311,all ages,(A_B) Infectious & parasitic diseases
Croatia,2022,297.0105004,all ages,(C) Malignant Neoplasms
Croatia,2022,5.170209233,all ages,(D00-D48) Neoplasms
Croatia,2022,1.01476833,all ages,(D50-D89) Blood & blood-forming organs/ immune
Croatia,2022,107.1602185,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Croatia,2022,48.22796208,all ages,(F) Mental & behavioural disorders
Croatia,2022,34.24051644,all ages,(G_H) Nervous system/ eye/ ear
Croatia,2022,559.8214487,all ages,(I) Circulatory system
Croatia,2022,63.60570833,all ages,(J) Rrespiratory system
Croatia,2022,49.78466324,all ages,(K) Digestive system
Croatia,2022,0.787686524,all ages,(L) Skin & subcutaneous tissue
Croatia,2022,1.988143318,all ages,(M) Musculoskeletal system & connective tissue  
Croatia,2022,38.578434,all ages,(N) Genitourinary system
Croatia,2022,0.051428686,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Croatia,2022,2.253752751,all ages,(P) Perinatal period
Croatia,2022,2.25874879,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Croatia,2022,7.708931239,all ages,(R) Abnormal-not elsewhere classified
Croatia,2022,92.21427524,all ages,(U071) Covid19 identified
Croatia,2022,0,all ages,(U072) Covid19 not identified
Croatia,2022,67.48664282,all ages,(V01-Y89) External
Hungary,2022,8.620467494,all ages,(A_B) Infectious & parasitic diseases
Hungary,2022,306.7134167,all ages,(C) Malignant Neoplasms
Hungary,2022,8.432569456,all ages,(D00-D48) Neoplasms
Hungary,2022,2.324520875,all ages,(D50-D89) Blood & blood-forming organs/ immune
Hungary,2022,43.77501896,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Hungary,2022,48.56506214,all ages,(F) Mental & behavioural disorders
Hungary,2022,23.43633144,all ages,(G_H) Nervous system/ eye/ ear
Hungary,2022,695.3558787,all ages,(I) Circulatory system
Hungary,2022,71.07250716,all ages,(J) Rrespiratory system
Hungary,2022,68.31698583,all ages,(K) Digestive system
Hungary,2022,1.866670544,all ages,(L) Skin & subcutaneous tissue
Hungary,2022,5.049088892,all ages,(M) Musculoskeletal system & connective tissue  
Hungary,2022,13.76716752,all ages,(N) Genitourinary system
Hungary,2022,0.075419578,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Hungary,2022,2.002424364,all ages,(P) Perinatal period
Hungary,2022,2.706797761,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Hungary,2022,4.317033827,all ages,(R) Abnormal-not elsewhere classified
Hungary,2022,78.6845056,all ages,(U071) Covid19 identified
Hungary,2022,0.414703726,all ages,(U072) Covid19 not identified
Hungary,2022,56.33664107,all ages,(V01-Y89) External
Lithuania,2022,24.45882459,all ages,(A_B) Infectious & parasitic diseases
Lithuania,2022,262.3814021,all ages,(C) Malignant Neoplasms
Lithuania,2022,7.597759929,all ages,(D00-D48) Neoplasms
Lithuania,2022,2.106694019,all ages,(D50-D89) Blood & blood-forming organs/ immune
Lithuania,2022,23.47266711,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Lithuania,2022,16.71149758,all ages,(F) Mental & behavioural disorders
Lithuania,2022,28.14347246,all ages,(G_H) Nervous system/ eye/ ear
Lithuania,2022,783.8627998,all ages,(I) Circulatory system
Lithuania,2022,39.48823871,all ages,(J) Rrespiratory system
Lithuania,2022,74.90145316,all ages,(K) Digestive system
Lithuania,2022,1.437240997,all ages,(L) Skin & subcutaneous tissue
Lithuania,2022,3.317916674,all ages,(M) Musculoskeletal system & connective tissue  
Lithuania,2022,10.8515169,all ages,(N) Genitourinary system
Lithuania,2022,0,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Lithuania,2022,1.017357687,all ages,(P) Perinatal period
Lithuania,2022,1.938933669,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Lithuania,2022,10.01224978,all ages,(R) Abnormal-not elsewhere classified
Lithuania,2022,89.44398267,all ages,(U071) Covid19 identified
Lithuania,2022,0.117451478,all ages,(U072) Covid19 not identified
Lithuania,2022,81.18316706,all ages,(V01-Y89) External
Netherlands,2022,18.62337464,all ages,(A_B) Infectious & parasitic diseases
Netherlands,2022,254.4201977,all ages,(C) Malignant Neoplasms
Netherlands,2022,11.51946919,all ages,(D00-D48) Neoplasms
Netherlands,2022,3.995476242,all ages,(D50-D89) Blood & blood-forming organs/ immune
Netherlands,2022,22.8686923,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Netherlands,2022,81.32138592,all ages,(F) Mental & behavioural disorders
Netherlands,2022,53.52499196,all ages,(G_H) Nervous system/ eye/ ear
Netherlands,2022,225.4452998,all ages,(I) Circulatory system
Netherlands,2022,75.8689941,all ages,(J) Rrespiratory system
Netherlands,2022,30.84408663,all ages,(K) Digestive system
Netherlands,2022,2.454596207,all ages,(L) Skin & subcutaneous tissue
Netherlands,2022,7.790922104,all ages,(M) Musculoskeletal system & connective tissue  
Netherlands,2022,23.46841256,all ages,(N) Genitourinary system
Netherlands,2022,0.027106616,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Netherlands,2022,1.92173628,all ages,(P) Perinatal period
Netherlands,2022,2.559981975,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Netherlands,2022,60.65173638,all ages,(R) Abnormal-not elsewhere classified
Netherlands,2022,48.93872018,all ages,(U071) Covid19 identified
Netherlands,2022,0.526682095,all ages,(U072) Covid19 not identified
Netherlands,2022,64.8658331,all ages,(V01-Y89) External
Poland,2022,7.278789755,all ages,(A_B) Infectious & parasitic diseases
Poland,2022,266.5028027,all ages,(C) Malignant Neoplasms
Poland,2022,28.28184321,all ages,(D00-D48) Neoplasms
Poland,2022,1.344714174,all ages,(D50-D89) Blood & blood-forming organs/ immune
Poland,2022,34.05152517,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Poland,2022,16.58095507,all ages,(F) Mental & behavioural disorders
Poland,2022,23.40524002,all ages,(G_H) Nervous system/ eye/ ear
Poland,2022,484.2800718,all ages,(I) Circulatory system
Poland,2022,88.12847089,all ages,(J) Rrespiratory system
Poland,2022,56.50874611,all ages,(K) Digestive system
Poland,2022,2.01780815,all ages,(L) Skin & subcutaneous tissue
Poland,2022,1.365858774,all ages,(M) Musculoskeletal system & connective tissue  
Poland,2022,19.4747975,all ages,(N) Genitourinary system
Poland,2022,0.014647024,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Poland,2022,1.645950489,all ages,(P) Perinatal period
Poland,2022,2.208414435,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Poland,2022,125.0924539,all ages,(R) Abnormal-not elsewhere classified
